Investor,Update,Ticker,Action,Purchased Price,Current Price
William Von Mueffling - Cantillon Capital Management , 05 Aug 2024 ,TW ,Reduce 4.86%,106.00,131.26
William Von Mueffling - Cantillon Capital Management , 05 Aug 2024 ,CACC ,Reduce 4.87%,514.68,465.59
William Von Mueffling - Cantillon Capital Management , 05 Aug 2024 ,TNET ,Reduce 73.95%,100.00,82.65
William Von Mueffling - Cantillon Capital Management , 05 Aug 2024 ,FLUT ,Buy ,182.35,226.00
Thomas Gayner - Markel Group , 02 Aug 2024 ,BRK.A , ,612240.57,688354.00
Thomas Gayner - Markel Group , 02 Aug 2024 ,BRK.B , ,406.80,458.49
Thomas Gayner - Markel Group , 02 Aug 2024 ,GOOG , ,183.42,168.34
Thomas Gayner - Markel Group , 02 Aug 2024 ,AMZN , ,193.25,188.39
Thomas Gayner - Markel Group , 02 Aug 2024 ,BN , ,41.54,54.68
Thomas Gayner - Markel Group , 02 Aug 2024 ,HD , ,344.24,402.89
Thomas Gayner - Markel Group , 02 Aug 2024 ,DE ,Add 2.62%,373.63,412.35
Thomas Gayner - Markel Group , 02 Aug 2024 ,NVO , ,142.74,112.36
Thomas Gayner - Markel Group , 02 Aug 2024 ,ADI ,Add 0.02%,228.26,230.14
Thomas Gayner - Markel Group , 02 Aug 2024 ,WSO ,Add 0.88%,463.24,479.91
Thomas Gayner - Markel Group , 02 Aug 2024 ,V , ,262.47,284.19
Thomas Gayner - Markel Group , 02 Aug 2024 ,AAPL ,Add 0.01%,210.62,233.40
Thomas Gayner - Markel Group , 02 Aug 2024 ,MSFT ,Add 0.92%,446.95,426.59
Thomas Gayner - Markel Group , 02 Aug 2024 ,DIS , ,99.29,96.20
Thomas Gayner - Markel Group , 02 Aug 2024 ,BLK , ,787.32,986.22
Thomas Gayner - Markel Group , 02 Aug 2024 ,DEO ,Add 0.46%,126.08,133.38
Thomas Gayner - Markel Group , 02 Aug 2024 ,RLI , ,140.69,156.50
Thomas Gayner - Markel Group , 02 Aug 2024 ,GS , ,452.32,523.58
Thomas Gayner - Markel Group , 02 Aug 2024 ,PGR , ,207.71,244.31
Thomas Gayner - Markel Group , 02 Aug 2024 ,BX , ,123.80,169.97
Thomas Gayner - Markel Group , 02 Aug 2024 ,KKR , ,105.24,140.75
Thomas Gayner - Markel Group , 02 Aug 2024 ,LOW ,Add 1.88%,220.46,267.97
Thomas Gayner - Markel Group , 02 Aug 2024 ,MMC ,Add 1.80%,210.72,221.84
Thomas Gayner - Markel Group , 02 Aug 2024 ,TXN , ,194.53,205.83
Thomas Gayner - Markel Group , 02 Aug 2024 ,META ,Add 1.23%,504.22,578.16
Thomas Gayner - Markel Group , 02 Aug 2024 ,LPLA ,Add 6.05%,279.30,264.30
Thomas Gayner - Markel Group , 02 Aug 2024 ,APO , ,118.07,144.84
Thomas Gayner - Markel Group , 02 Aug 2024 ,GD , ,290.14,303.92
Thomas Gayner - Markel Group , 02 Aug 2024 ,AXP , ,231.55,271.47
Thomas Gayner - Markel Group , 02 Aug 2024 ,CAT ,Add 1.27%,333.10,390.61
Thomas Gayner - Markel Group , 02 Aug 2024 ,GOOGL , ,182.15,166.72
Thomas Gayner - Markel Group , 02 Aug 2024 ,SCHW ,Add 0.96%,73.69,72.04
Thomas Gayner - Markel Group , 02 Aug 2024 ,DG ,Add 3.26%,132.23,81.10
Thomas Gayner - Markel Group , 02 Aug 2024 ,MA , ,441.16,508.21
Thomas Gayner - Markel Group , 02 Aug 2024 ,MCO , ,420.93,462.14
Thomas Gayner - Markel Group , 02 Aug 2024 ,JNJ , ,146.16,161.60
Thomas Gayner - Markel Group , 02 Aug 2024 ,ADM , ,60.45,57.24
Thomas Gayner - Markel Group , 02 Aug 2024 ,NVR ,Add 1.59%,7588.60,9307.80
Thomas Gayner - Markel Group , 02 Aug 2024 ,BAM , ,38.05,53.38
Thomas Gayner - Markel Group , 02 Aug 2024 ,ITW , ,236.96,256.87
Thomas Gayner - Markel Group , 02 Aug 2024 ,ROL ,Add 0.91%,48.79,47.26
Thomas Gayner - Markel Group , 02 Aug 2024 ,MSCI , ,481.75,595.27
Thomas Gayner - Markel Group , 02 Aug 2024 ,HEI.A , ,177.52,194.36
Thomas Gayner - Markel Group , 02 Aug 2024 ,SPGI , ,446.00,487.24
Thomas Gayner - Markel Group , 02 Aug 2024 ,ECL , ,238.00,256.45
Thomas Gayner - Markel Group , 02 Aug 2024 ,LIN ,Add 9.13%,438.81,476.00
Thomas Gayner - Markel Group , 02 Aug 2024 ,FDX ,Add 7.74%,299.84,275.45
Thomas Gayner - Markel Group , 02 Aug 2024 ,CG , ,40.15,50.92
Thomas Gayner - Markel Group , 02 Aug 2024 ,JPM , ,202.26,225.50
Thomas Gayner - Markel Group , 02 Aug 2024 ,ODFL ,Add 43.33%,176.60,200.88
Thomas Gayner - Markel Group , 02 Aug 2024 ,ACN , ,303.41,361.32
Thomas Gayner - Markel Group , 02 Aug 2024 ,NSC , ,214.69,253.59
Thomas Gayner - Markel Group , 02 Aug 2024 ,FDS , ,408.27,459.29
Thomas Gayner - Markel Group , 02 Aug 2024 ,SBUX ,Add 4.99%,77.85,98.02
Thomas Gayner - Markel Group , 02 Aug 2024 ,TSN ,Add 1.03%,57.14,59.20
Thomas Gayner - Markel Group , 02 Aug 2024 ,CMCSA ,Add 0.84%,39.16,41.84
Thomas Gayner - Markel Group , 02 Aug 2024 ,ROK , ,275.28,271.33
Thomas Gayner - Markel Group , 02 Aug 2024 ,ITIC , ,180.13,235.66
Thomas Gayner - Markel Group , 02 Aug 2024 ,BF.A , ,44.13,47.50
Thomas Gayner - Markel Group , 02 Aug 2024 ,TROW , ,115.31,112.40
Thomas Gayner - Markel Group , 02 Aug 2024 ,VRSK ,Add 5.11%,269.55,262.86
Thomas Gayner - Markel Group , 02 Aug 2024 ,AON ,Add 3.54%,293.58,371.71
Thomas Gayner - Markel Group , 02 Aug 2024 ,COST , ,849.99,890.96
Thomas Gayner - Markel Group , 02 Aug 2024 ,HGTY , ,10.40,10.44
Thomas Gayner - Markel Group , 02 Aug 2024 ,MMM , ,102.19,130.29
Thomas Gayner - Markel Group , 02 Aug 2024 ,THG ,Add 5.73%,125.44,149.15
Thomas Gayner - Markel Group , 02 Aug 2024 ,FNV ,Buy ,118.52,135.98
Thomas Gayner - Markel Group , 02 Aug 2024 ,NKE ,Add 3.46%,75.37,78.91
Thomas Gayner - Markel Group , 02 Aug 2024 ,SHW , ,298.43,363.27
Thomas Gayner - Markel Group , 02 Aug 2024 ,WHR , ,102.20,103.71
Thomas Gayner - Markel Group , 02 Aug 2024 ,LMT , ,467.10,555.17
Thomas Gayner - Markel Group , 02 Aug 2024 ,ALL , ,159.66,189.21
Thomas Gayner - Markel Group , 02 Aug 2024 ,EFX , ,242.46,270.02
Thomas Gayner - Markel Group , 02 Aug 2024 ,RTX , ,100.39,125.43
Thomas Gayner - Markel Group , 02 Aug 2024 ,BF.B , ,43.19,48.35
Thomas Gayner - Markel Group , 02 Aug 2024 ,CABO ,Add 11.85%,354.00,344.31
Thomas Gayner - Markel Group , 02 Aug 2024 ,TGT , ,148.04,149.30
Thomas Gayner - Markel Group , 02 Aug 2024 ,UNP , ,226.26,231.98
Thomas Gayner - Markel Group , 02 Aug 2024 ,PAYX , ,118.56,140.27
Thomas Gayner - Markel Group , 02 Aug 2024 ,CSCO , ,47.51,55.28
Thomas Gayner - Markel Group , 02 Aug 2024 ,PEP , ,164.93,169.84
Thomas Gayner - Markel Group , 02 Aug 2024 ,TMO ,Add 19.03%,552.99,552.54
Thomas Gayner - Markel Group , 02 Aug 2024 ,CARR , ,63.08,75.66
Thomas Gayner - Markel Group , 02 Aug 2024 ,RNR , ,223.51,269.28
Thomas Gayner - Markel Group , 02 Aug 2024 ,CCK , ,74.39,95.08
Thomas Gayner - Markel Group , 02 Aug 2024 ,URI ,Add 41.94%,646.73,824.65
Thomas Gayner - Markel Group , 02 Aug 2024 ,CHH ,Add 30.77%,119.00,140.84
Thomas Gayner - Markel Group , 02 Aug 2024 ,FERG ,Add 22.61%,193.65,197.25
Thomas Gayner - Markel Group , 02 Aug 2024 ,COF , ,138.45,165.37
Thomas Gayner - Markel Group , 02 Aug 2024 ,HXL , ,62.45,63.46
Thomas Gayner - Markel Group , 02 Aug 2024 ,IQV ,Add 5.38%,211.44,217.54
Thomas Gayner - Markel Group , 02 Aug 2024 ,WFC , ,59.39,65.61
Thomas Gayner - Markel Group , 02 Aug 2024 ,HCA ,Add 63.80%,321.29,356.59
Thomas Gayner - Markel Group , 02 Aug 2024 ,LAMR ,Add 22.08%,119.53,134.84
Thomas Gayner - Markel Group , 02 Aug 2024 ,OTIS , ,96.26,101.45
Thomas Gayner - Markel Group , 02 Aug 2024 ,PM , ,101.33,130.50
Thomas Gayner - Markel Group , 02 Aug 2024 ,SEIC , ,64.69,75.81
Thomas Gayner - Markel Group , 02 Aug 2024 ,SMG , ,65.07,88.28
Thomas Gayner - Markel Group , 02 Aug 2024 ,YUM ,Add 435.55%,132.46,134.86
Thomas Gayner - Markel Group , 02 Aug 2024 ,AMT , ,194.37,222.22
Thomas Gayner - Markel Group , 02 Aug 2024 ,APD ,Add 153.33%,258.05,318.26
Thomas Gayner - Markel Group , 02 Aug 2024 ,CE , ,134.88,129.97
Thomas Gayner - Markel Group , 02 Aug 2024 ,KMX ,Add 10.53%,73.34,74.31
Thomas Gayner - Markel Group , 02 Aug 2024 ,UNH ,Add 29.28%,509.27,565.24
Thomas Gayner - Markel Group , 02 Aug 2024 ,GPK ,Add 38.99%,26.21,30.35
Thomas Gayner - Markel Group , 02 Aug 2024 ,SPOT , ,313.78,384.36
Thomas Gayner - Markel Group , 02 Aug 2024 ,BK , ,59.89,76.51
Thomas Gayner - Markel Group , 02 Aug 2024 ,EA ,Reduce 38.37%,139.34,144.18
Thomas Gayner - Markel Group , 02 Aug 2024 ,EMN , ,97.97,106.70
Thomas Gayner - Markel Group , 02 Aug 2024 ,OI ,Add 25.04%,11.13,12.74
Thomas Gayner - Markel Group , 02 Aug 2024 ,SHOP , ,66.05,79.87
Thomas Gayner - Markel Group , 02 Aug 2024 ,TRU , ,74.15,103.68
Thomas Gayner - Markel Group , 02 Aug 2024 ,SONY , ,16.99,17.75
Thomas Gayner - Markel Group , 02 Aug 2024 ,CBRL , ,42.16,49.95
Thomas Gayner - Markel Group , 02 Aug 2024 ,MAR ,Add 144.44%,241.77,262.55
Thomas Gayner - Markel Group , 02 Aug 2024 ,NSP ,Add 213.50%,91.22,79.41
Thomas Gayner - Markel Group , 02 Aug 2024 ,UBER ,Add 22.41%,72.68,77.69
Thomas Gayner - Markel Group , 02 Aug 2024 ,FIX , ,304.15,389.30
Thomas Gayner - Markel Group , 02 Aug 2024 ,GHC , ,699.62,778.58
Thomas Gayner - Markel Group , 02 Aug 2024 ,HSY ,Add 126.32%,183.81,182.85
Thomas Gayner - Markel Group , 02 Aug 2024 ,SOLV ,Buy ,52.89,73.36
Thomas Gayner - Markel Group , 02 Aug 2024 ,BALL , ,60.02,64.59
Thomas Gayner - Markel Group , 02 Aug 2024 ,CVS ,Reduce 85.84%,59.06,57.36
Thomas Gayner - Markel Group , 02 Aug 2024 ,IT , ,449.12,514.67
Thomas Gayner - Markel Group , 02 Aug 2024 ,WRB , ,52.38,58.41
Thomas Gayner - Markel Group , 02 Aug 2024 ,BNT , ,41.58,54.59
Thomas Gayner - Markel Group , 02 Aug 2024 ,INTU , ,657.35,612.09
Thomas Gayner - Markel Group , 02 Aug 2024 ,WTW , ,262.08,292.12
Thomas Gayner - Markel Group , 02 Aug 2024 ,BUD , ,58.18,64.39
Thomas Gayner - Markel Group , 02 Aug 2024 ,CSGP , ,74.14,74.31
Thomas Gayner - Markel Group , 02 Aug 2024 ,DNB , ,9.26,10.86
Thomas Gayner - Markel Group , 02 Aug 2024 ,HGTY.WS , ,2.05,
Thomas Gayner - Markel Group , 02 Aug 2024 ,ICE , ,136.91,166.44
Thomas Gayner - Markel Group , 02 Aug 2024 ,ULS ,Buy ,42.19,52.59
Yacktman Asset Management , 02 Aug 2024 ,CNQ ,Reduce 2.06%,35.60,34.72
Yacktman Asset Management , 02 Aug 2024 ,MSFT ,Reduce 3.55%,446.95,426.59
Yacktman Asset Management , 02 Aug 2024 ,GOOG ,Reduce 3.37%,183.42,168.34
Yacktman Asset Management , 02 Aug 2024 ,SCHW ,Reduce 5.96%,73.69,72.04
Yacktman Asset Management , 02 Aug 2024 ,UHAL.B ,Reduce 0.78%,60.02,66.87
Yacktman Asset Management , 02 Aug 2024 ,PEP ,Add 0.02%,164.93,169.84
Yacktman Asset Management , 02 Aug 2024 ,PG ,Reduce 0.64%,164.92,169.30
Yacktman Asset Management , 02 Aug 2024 ,NWSA ,Reduce 0.52%,27.57,26.51
Yacktman Asset Management , 02 Aug 2024 ,CTSH ,Reduce 0.38%,68.00,74.98
Yacktman Asset Management , 02 Aug 2024 ,FANG ,Reduce 2.59%,200.19,178.19
Yacktman Asset Management , 02 Aug 2024 ,RS ,Reduce 0.67%,285.60,297.54
Yacktman Asset Management , 02 Aug 2024 ,BRK.B ,Add 1.41%,406.80,458.49
Yacktman Asset Management , 02 Aug 2024 ,FOX ,Add 0.02%,32.02,38.68
Yacktman Asset Management , 02 Aug 2024 ,INGR ,Reduce 1.93%,114.70,134.84
Yacktman Asset Management , 02 Aug 2024 ,STT ,Reduce 5.04%,74.00,92.98
Yacktman Asset Management , 02 Aug 2024 ,EOG ,Reduce 0.09%,125.87,122.07
Yacktman Asset Management , 02 Aug 2024 ,JNJ ,Reduce 0.52%,146.16,161.60
Yacktman Asset Management , 02 Aug 2024 ,BK ,Reduce 6.30%,59.89,76.51
Yacktman Asset Management , 02 Aug 2024 ,COP ,Reduce 0.08%,114.38,103.26
Yacktman Asset Management , 02 Aug 2024 ,ELV ,Reduce 0.74%,541.86,417.26
Yacktman Asset Management , 02 Aug 2024 ,OLN ,Reduce 1.89%,47.15,41.71
Yacktman Asset Management , 02 Aug 2024 ,TSN ,Reduce 1.12%,57.14,59.20
Yacktman Asset Management , 02 Aug 2024 ,KO ,Reduce 0.42%,63.65,66.67
Yacktman Asset Management , 02 Aug 2024 ,NOC ,Reduce 3.08%,435.95,512.15
Yacktman Asset Management , 02 Aug 2024 ,DIS ,Reduce 0.69%,99.29,96.20
Yacktman Asset Management , 02 Aug 2024 ,DVN ,Reduce 0.12%,47.40,38.59
Yacktman Asset Management , 02 Aug 2024 ,EBAY ,Reduce 0.53%,53.72,62.99
Yacktman Asset Management , 02 Aug 2024 ,LMT ,Reduce 0.08%,467.10,555.17
Yacktman Asset Management , 02 Aug 2024 ,BKNG ,Reduce 1.91%,3961.51,4347.59
Yacktman Asset Management , 02 Aug 2024 ,WFC ,Reduce 1.41%,59.39,65.61
Yacktman Asset Management , 02 Aug 2024 ,KVUE ,Add 30.06%,18.18,22.88
Yacktman Asset Management , 02 Aug 2024 ,LHX ,Reduce 0.53%,224.58,248.03
Yacktman Asset Management , 02 Aug 2024 ,AWI ,Reduce 0.98%,113.24,137.30
Yacktman Asset Management , 02 Aug 2024 ,ORCL ,Reduce 2.91%,141.20,172.42
Yacktman Asset Management , 02 Aug 2024 ,K ,Add 0.49%,57.68,80.60
Yacktman Asset Management , 02 Aug 2024 ,CL ,Reduce 0.63%,97.04,95.74
Yacktman Asset Management , 02 Aug 2024 ,SYY ,Reduce 0.75%,71.39,75.10
Yacktman Asset Management , 02 Aug 2024 ,FOXA ,Reduce 0.39%,34.37,42.01
Yacktman Asset Management , 02 Aug 2024 ,GS ,Reduce 17.41%,452.32,523.58
Yacktman Asset Management , 02 Aug 2024 ,DAR ,Add 0.03%,36.75,39.47
Yacktman Asset Management , 02 Aug 2024 ,WBD ,Add 1.25%,7.44,7.61
Yacktman Asset Management , 02 Aug 2024 ,CSCO ,Add 0.14%,47.51,55.28
Yacktman Asset Management , 02 Aug 2024 ,CMCSA ,Reduce 0.53%,39.16,41.84
Yacktman Asset Management , 02 Aug 2024 ,GLW ,Reduce 0.38%,38.85,46.84
Yacktman Asset Management , 02 Aug 2024 ,EMBC ,Reduce 0.04%,12.50,14.13
Yacktman Asset Management , 02 Aug 2024 ,MAS ,Reduce 1.11%,66.67,81.68
Yacktman Asset Management , 02 Aug 2024 ,UHAL ,Reduce 0.74%,61.73,72.33
Yacktman Asset Management , 02 Aug 2024 ,XOM ,Add 34.95%,115.12,118.90
Yacktman Asset Management , 02 Aug 2024 ,UL ,Reduce 0.59%,54.99,62.54
Yacktman Asset Management , 02 Aug 2024 ,NWS ,Reduce 2.04%,28.39,28.24
Yacktman Asset Management , 02 Aug 2024 ,EAF ,Reduce 6.11%,0.97,2.09
Yacktman Asset Management , 02 Aug 2024 ,BRK.A , ,612214.29,688354.00
Yacktman Asset Management , 02 Aug 2024 ,TDY , ,388.00,466.72
Yacktman Asset Management , 02 Aug 2024 ,FHB ,Reduce 72.62%,20.76,24.95
Yacktman Asset Management , 02 Aug 2024 ,MA , ,441.15,508.21
Yacktman Asset Management , 02 Aug 2024 ,CLX , ,136.46,157.72
Yacktman Asset Management , 02 Aug 2024 ,HSY , ,183.83,182.85
Yacktman Asset Management , 02 Aug 2024 ,MU ,Reduce 87.50%,131.53,106.39
Yacktman Asset Management , 02 Aug 2024 ,AON , ,293.57,371.71
Yacktman Asset Management , 02 Aug 2024 ,LEGH ,Reduce 18.75%,22.94,25.57
Yacktman Asset Management , 02 Aug 2024 ,MCO , ,420.99,462.14
Yacktman Asset Management , 02 Aug 2024 ,MSCI ,Buy ,481.72,595.27
Yacktman Asset Management , 02 Aug 2024 ,SPY ,Reduce 2.25%,544.27,580.83
Yacktman Asset Management , 02 Aug 2024 ,CRMT ,Reduce 17.14%,60.21,40.26
Yacktman Asset Management , 02 Aug 2024 ,VZ ,Reduce 38.82%,41.23,41.62
Yacktman Asset Management , 02 Aug 2024 ,AMPY , ,6.78,6.57
Yacktman Asset Management , 02 Aug 2024 ,AMRK ,Reduce 44.44%,32.36,39.57
Yacktman Asset Management , 02 Aug 2024 ,CATO , ,5.54,6.22
Yacktman Asset Management , 02 Aug 2024 ,NTRS , ,84.00,101.88
Yacktman Asset Management , 02 Aug 2024 ,PM , ,101.36,130.50
Yacktman Asset Management , 02 Aug 2024 ,RDI , ,1.42,1.44
Yacktman Asset Management , 02 Aug 2024 ,MO ,Reduce 15.52%,45.51,50.25
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,ABM , ,50.57,53.71
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,ST ,Reduce 9.28%,37.39,35.55
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,DIS , ,99.29,96.20
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,CFG ,Reduce 7.98%,36.03,42.74
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,KLIC , ,49.19,46.13
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,MHK , ,113.59,131.71
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,UPS ,Add 17.24%,136.85,135.34
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,CVS ,Add 20.16%,59.06,57.36
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,DGX , ,136.88,155.92
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,BAX ,Add 22.97%,33.45,36.01
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,JLL ,Reduce 7.63%,205.27,273.07
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,JNJ ,Add 1.67%,146.16,161.60
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,SSNC ,Reduce 9.31%,62.67,70.13
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,DIN ,Add 6.90%,36.20,31.18
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,CTVA ,Add 1.27%,53.94,61.13
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,USB , ,39.70,48.59
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,CSCO , ,47.51,55.28
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,IFF ,Reduce 18.52%,95.20,102.20
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,LKQ ,Add 36.84%,41.59,37.76
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,UNH ,Add 13.79%,509.27,565.24
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,ZBH ,Add 19.08%,108.53,103.60
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,FDX ,Add 1.85%,299.85,275.45
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,GLW ,Reduce 17.51%,38.85,46.84
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,MIDD ,Add 75.00%,122.62,140.27
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,FITB ,Reduce 10.74%,36.49,44.05
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,OMC ,Reduce 2.79%,89.70,102.50
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,SLB ,Add 11.41%,47.18,41.39
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,VNT ,Add 39.25%,38.20,34.49
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,IVZ , ,14.96,17.90
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,CBRE ,Add 7.50%,89.10,131.59
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,DE , ,373.61,412.35
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,REYN ,Reduce 9.03%,27.98,29.81
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,WCC ,Reduce 26.15%,158.52,179.44
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,FIS , ,75.36,90.87
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,WFC ,Reduce 6.92%,59.39,65.61
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,BDX ,Add 11.11%,233.70,238.91
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,RTX ,Reduce 22.22%,100.39,125.43
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,LHX ,Reduce 22.50%,224.58,248.03
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,WTW , ,262.15,292.12
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,CMI ,Add 6.38%,276.92,334.66
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,HOLX , ,74.25,80.46
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,KFY ,Reduce 15.70%,67.14,70.18
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,SWK ,Add 18.06%,79.89,102.92
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,TGT ,Add 12.20%,148.04,149.30
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,KMB , ,138.21,135.62
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,GM ,Reduce 21.93%,46.46,52.73
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,DENN ,Add 9.88%,7.10,6.70
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,TRV , ,203.35,252.37
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,DAL ,Reduce 21.43%,47.44,55.38
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,AVTR ,Reduce 1.02%,21.20,22.64
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,APTV ,Add 95.24%,70.41,70.40
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,MDT ,Reduce 28.43%,78.71,90.60
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,BRK.B , ,406.81,458.49
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,GOOG ,Reduce 21.05%,183.43,168.34
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,HSIC ,Buy ,64.10,71.11
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,LUV ,Reduce 28.52%,28.61,30.30
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,EBAY ,Reduce 8.75%,53.72,62.99
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,GS ,Reduce 25.00%,452.33,523.58
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,DOV ,Reduce 9.68%,180.46,192.46
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,EMN ,Reduce 11.11%,97.98,106.70
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,TXN ,Reduce 18.87%,194.51,205.83
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,FTV ,Add 2.04%,74.09,75.16
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,AXTA ,Reduce 25.96%,34.17,35.59
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,CMCSA , ,39.16,41.84
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,AXP ,Reduce 18.92%,231.53,271.47
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,PBH ,Add 25.64%,68.86,73.63
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,SHYF ,Reduce 0.79%,11.86,12.90
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,IART ,Add 13.00%,29.14,19.32
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,GD , ,290.18,303.92
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,GTES ,Reduce 1.47%,15.81,18.54
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,MSFT , ,447.00,426.59
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,WGO , ,54.19,55.60
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,AAPL , ,210.62,233.40
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,META ,Reduce 7.69%,504.17,578.16
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,CARR ,Reduce 36.99%,63.09,75.66
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,SPGI , ,446.00,487.24
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,MCO , ,420.92,462.14
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,V , ,262.48,284.19
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,WBD ,Reduce 64.36%,7.44,7.61
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,CENTA ,Reduce 4.82%,33.03,29.51
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,BLBD ,Reduce 48.91%,53.85,42.46
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,CWK , ,10.40,13.59
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,EFX , ,242.50,270.02
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,JOUT ,Add 29.41%,34.98,32.59
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,VSH , ,22.30,17.92
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,MA , ,441.19,508.21
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,FHB ,Add 2.04%,20.76,24.95
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,HOMB ,Reduce 1.15%,23.97,27.97
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,BRC ,Reduce 18.92%,66.03,72.88
Robert Olstein - Olstein Capital Management , 10 Jul 2024 ,FI ,Buy ,149.08,201.42
