Investor,Update,Ticker,Action,Purchased Price,Current Price
Polen Capital Management , 11 May 2023 ,ABNB ,Add 0.63%,124.40,144.65
Polen Capital Management , 11 May 2023 ,ABT ,Reduce 2.53%,101.26,108.62
Polen Capital Management , 11 May 2023 ,TMO ,Add 3.52%,576.37,554.05
Polen Capital Management , 11 May 2023 ,UNH ,Reduce 0.48%,472.59,505.32
Polen Capital Management , 11 May 2023 ,ILMN ,Add 0.67%,232.55,190.00
Polen Capital Management , 11 May 2023 ,PYPL ,Add 2.25%,75.94,73.39
Polen Capital Management , 11 May 2023 ,ZTS ,Reduce 1.22%,166.44,182.21
Polen Capital Management , 11 May 2023 ,IT ,Reduce 1.30%,325.77,341.18
Polen Capital Management , 11 May 2023 ,NKE ,Reduce 0.75%,122.64,107.66
Polen Capital Management , 11 May 2023 ,ALGN ,Reduce 3.15%,334.14,368.03
Polen Capital Management , 11 May 2023 ,DOCU ,Add 3.29%,58.30,51.47
Polen Capital Management , 11 May 2023 ,ICLR ,Reduce 2.95%,213.59,251.48
Polen Capital Management , 11 May 2023 ,AON ,Reduce 17.41%,315.29,323.46
Polen Capital Management , 11 May 2023 ,GOOGL ,Reduce 35.32%,103.73,128.41
Polen Capital Management , 11 May 2023 ,SAP ,Reduce 1.51%,126.55,133.33
Polen Capital Management , 11 May 2023 ,ADP ,Add 0.44%,222.63,247.75
Polen Capital Management , 11 May 2023 ,MELI ,Add 31.01%,1318.08,1168.98
Polen Capital Management , 11 May 2023 ,MDT ,Reduce 1.43%,80.62,85.56
Polen Capital Management , 11 May 2023 ,ASML ,Reduce 3.66%,680.71,683.52
Polen Capital Management , 11 May 2023 ,UL ,Reduce 5.16%,51.93,52.97
Polen Capital Management , 11 May 2023 ,SHOP ,Reduce 4.07%,47.94,62.54
Polen Capital Management , 11 May 2023 ,GLOB ,Reduce 5.68%,164.01,171.28
Polen Capital Management , 11 May 2023 ,IWF ,Reduce 94.60%,244.33,278.34
Polen Capital Management , 11 May 2023 ,EL ,Reduce 2.99%,246.46,172.56
Polen Capital Management , 11 May 2023 ,TME ,Add 2336.84%,8.28,6.38
Polen Capital Management , 11 May 2023 ,HDB ,Reduce 5.92%,66.67,66.69
Polen Capital Management , 11 May 2023 ,LVS ,Add 3481.75%,57.45,58.01
Polen Capital Management , 11 May 2023 ,ATHM ,Buy ,33.47,30.99
Polen Capital Management , 11 May 2023 ,DLO ,Add 2055.63%,16.22,14.36
Polen Capital Management , 11 May 2023 ,EPAM ,Buy ,299.01,237.37
Polen Capital Management , 11 May 2023 ,FIVE ,Reduce 17.83%,205.97,200.57
Polen Capital Management , 11 May 2023 ,GSHD ,Reduce 0.75%,52.20,64.15
Polen Capital Management , 11 May 2023 ,ACWI ,Reduce 75.06%,91.16,97.12
Polen Capital Management , 11 May 2023 ,FOXF ,Reduce 5.40%,121.37,107.97
Polen Capital Management , 11 May 2023 ,HLI ,Reduce 2.61%,87.49,99.50
Polen Capital Management , 11 May 2023 ,RVLV ,Reduce 0.50%,26.30,18.47
Polen Capital Management , 11 May 2023 ,WING ,Reduce 26.49%,183.58,167.78
Polen Capital Management , 11 May 2023 ,ALIT ,Buy ,9.21,8.55
Polen Capital Management , 11 May 2023 ,ALRM ,Reduce 0.54%,50.28,53.52
Polen Capital Management , 11 May 2023 ,APPF ,Reduce 1.94%,124.47,173.32
Polen Capital Management , 11 May 2023 ,BL ,Reduce 0.69%,67.15,54.99
Polen Capital Management , 11 May 2023 ,BMBL ,Add 20.44%,19.55,17.76
Polen Capital Management , 11 May 2023 ,CCCS ,Add 221.21%,8.97,10.78
Polen Capital Management , 11 May 2023 ,DAVA ,Reduce 1.00%,67.18,49.31
Polen Capital Management , 11 May 2023 ,DOCS ,Reduce 2.24%,32.38,34.00
Polen Capital Management , 11 May 2023 ,DT ,Reduce 2.15%,42.30,47.87
Polen Capital Management , 11 May 2023 ,EEFT ,Reduce 2.57%,111.90,86.07
Polen Capital Management , 11 May 2023 ,FSV ,Add 180.73%,141.00,153.94
Polen Capital Management , 11 May 2023 ,HLNE ,Reduce 2.65%,73.98,90.49
Polen Capital Management , 11 May 2023 ,OLO ,Reduce 0.52%,8.16,7.66
Polen Capital Management , 11 May 2023 ,PGNY ,Reduce 1.25%,32.12,40.89
Polen Capital Management , 11 May 2023 ,QLYS ,Reduce 33.83%,130.02,135.57
Polen Capital Management , 11 May 2023 ,YETI ,Reduce 0.67%,40.00,40.57
Polen Capital Management , 11 May 2023 ,ACWX ,Reduce 79.61%,48.77,49.52
Polen Capital Management , 11 May 2023 ,ALTR ,Reduce 38.78%,72.11,72.31
Polen Capital Management , 11 May 2023 ,AMN ,Reduce 2.79%,82.97,107.47
Polen Capital Management , 11 May 2023 ,CATH ,Reduce 77.70%,50.20,56.08
Polen Capital Management , 11 May 2023 ,CPRT ,Reduce 3.63%,75.21,88.46
Polen Capital Management , 11 May 2023 ,DCGO ,Buy ,8.65,8.60
Polen Capital Management , 11 May 2023 ,ETSY ,Reduce 3.27%,111.31,95.81
Polen Capital Management , 11 May 2023 ,FET ,Buy ,25.43,27.28
Polen Capital Management , 11 May 2023 ,FND ,Reduce 1.09%,98.22,111.52
Polen Capital Management , 11 May 2023 ,FTCH ,Reduce 1.60%,4.91,5.37
Polen Capital Management , 11 May 2023 ,HELE ,Reduce 0.23%,95.18,138.50
Polen Capital Management , 11 May 2023 ,KARO ,Add 175.88%,23.20,23.56
Polen Capital Management , 11 May 2023 ,PAYC ,Reduce 1.94%,304.01,300.85
Polen Capital Management , 11 May 2023 ,RH ,Add 59.65%,243.54,388.03
Polen Capital Management , 11 May 2023 ,SITE ,Reduce 2.17%,136.87,161.94
Polen Capital Management , 11 May 2023 ,SITM ,Reduce 2.61%,142.21,127.13
Polen Capital Management , 11 May 2023 ,SKIL , ,2.00,1.33
Polen Capital Management , 11 May 2023 ,TTD ,Reduce 3.62%,60.92,86.81
Polen Capital Management , 11 May 2023 ,TYL ,Add 84.15%,354.65,388.11
Polen Capital Management , 11 May 2023 ,WRBY ,Reduce 1.29%,10.59,14.72
Polen Capital Management , 11 May 2023 ,AZPN ,Reduce 3.42%,228.90,198.15
Polen Capital Management , 11 May 2023 ,CRL ,Reduce 3.85%,201.87,206.20
Polen Capital Management , 11 May 2023 ,EVTC ,Buy ,33.74,39.87
Polen Capital Management , 11 May 2023 ,FICO ,Reduce 0.35%,702.75,824.76
Polen Capital Management , 11 May 2023 ,META ,Reduce 55.58%,212.14,314.51
Polen Capital Management , 11 May 2023 ,MPWR ,Buy ,500.76,529.03
Polen Capital Management , 11 May 2023 ,MYTE ,Add 46.53%,7.03,4.00
Polen Capital Management , 11 May 2023 ,TPIF ,Buy ,25.00,25.22
Polen Capital Management , 11 May 2023 ,TPLC ,Reduce 24.48%,34.44,36.64
Polen Capital Management , 11 May 2023 ,TREX ,Reduce 3.57%,48.68,75.40
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,BRK.A ,Reduce 0.81%,465599.84,532351.22
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,NSRGY ,Reduce 0.92%,121.69,121.89
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,MA ,Reduce 0.92%,363.41,390.52
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,CFRHF ,Reduce 1.83%,159.71,160.20
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,GOOG ,Add 6.24%,104.00,128.72
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,HKHHF ,Reduce 0.59%,91.86,81.16
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,PDRDF ,Reduce 0.42%,226.74,225.50
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,PM ,Reduce 0.43%,97.25,98.01
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,BRK.B ,Reduce 1.05%,308.77,351.87
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,NFLX ,Reduce 0.46%,345.48,430.28
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,MLM ,Reduce 0.90%,355.06,450.54
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,ASHTF ,Reduce 0.43%,61.30,74.97
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,JPM ,Reduce 1.37%,130.31,155.54
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,UL ,Reduce 22.19%,51.93,52.97
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,BF.A ,Reduce 1.13%,65.19,71.79
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,CMCSA ,Reduce 1.34%,37.91,45.12
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,V ,Reduce 1.62%,225.46,237.92
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,BF.B ,Reduce 0.69%,64.27,70.67
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,CABO ,Add 0.67%,702.00,728.86
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,BUDFF ,Reduce 4.07%,66.63,56.89
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,WFC ,Reduce 1.98%,37.38,45.12
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,XOM ,Add 0.35%,109.66,105.40
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,MO ,Reduce 0.22%,44.62,44.59
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,MKL ,Add 11.75%,1277.44,1444.00
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,DVDCF ,Add 0.33%,12.22,13.63
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,VMC ,Reduce 0.73%,171.56,222.87
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,CXT ,Reduce 1.92%,113.51,58.00
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,AXP ,Reduce 0.99%,164.96,166.82
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,PG ,Add 2.50%,148.69,156.79
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,CABJF ,Add 2.93%,155.04,146.70
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,DOV ,Reduce 1.16%,151.93,143.28
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,HRL ,Reduce 3.47%,39.88,41.38
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,NSRGF , ,122.00,121.82
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,UNP ,Add 16.20%,201.28,230.53
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,LRLCF ,Add 7.93%,446.78,451.15
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,MKC ,Reduce 1.33%,83.22,88.21
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,COST ,Reduce 4.77%,496.88,552.62
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,HINKF ,Reduce 37.09%,107.62,99.12
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,OUT ,Reduce 16.38%,16.23,14.78
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,PEP ,Reduce 26.99%,182.28,188.45
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,ABBV , ,159.40,149.38
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,COCXF , ,118210.53,103350.00
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,GOOGL ,Add 1.10%,103.75,128.41
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,SWZ ,Add 1.58%,7.93,8.41
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,UNLYF , ,51.82,52.99
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,AAPL , ,164.85,192.73
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,ABT , ,101.23,108.62
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,CFRSF ,Reduce 96.40%,1.26,1.05
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,CFRUY ,Reduce 21.43%,15.97,15.74
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,CTVA ,Add 0.27%,60.32,55.88
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,CVX ,Add 0.27%,163.08,159.83
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,DD ,Add 0.52%,71.78,76.38
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,DGEAF ,Reduce 24.41%,44.71,42.80
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,DOW ,Add 1.25%,54.83,54.69
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,FMX ,Reduce 2.71%,95.22,109.91
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,FULT ,Add 18.54%,13.82,14.34
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,GHC ,Add 0.26%,595.89,586.14
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,HEINY ,Reduce 37.11%,53.78,48.70
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,HKHHY , ,45.94,40.80
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,KO ,Reduce 5.84%,62.02,61.99
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,LAMR , ,99.94,96.46
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,MCD , ,279.71,289.67
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,MSFT ,Reduce 6.83%,288.40,327.89
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,PNC , ,127.09,134.38
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,PRNDY ,Reduce 22.85%,45.36,43.86
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,PXD , ,204.17,228.29
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,WMT ,Reduce 0.72%,147.32,159.09
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,ASHTY , ,245.60,293.20
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,BP ,Reduce 2.47%,37.95,36.08
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,CIRPF , ,0.42,
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,DANOY ,Reduce 75.18%,12.44,12.16
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,DHR ,Reduce 8.45%,252.08,258.51
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,DIS ,Reduce 2.28%,100.11,86.34
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,DVCMY , ,12.23,14.15
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,JCDXF , ,20.95,20.78
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,LTG.L , ,0.18,
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,LVMHF ,Buy ,916.85,914.61
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,LVMUY ,Buy ,183.05,182.44
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,MDLZ , ,69.77,75.31
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,MRK ,Add 4.30%,106.50,105.76
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,ORCL , ,93.00,115.81
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,PHJMF , ,0.08,0.06
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,RBGPF ,Reduce 1.36%,76.08,73.48
Thomas Russo - Gardner Russo & Quinn , 11 May 2023 ,TFC ,Add 3.34%,34.13,32.33
First Eagle Investment Management , 11 May 2023 ,ORCL ,Reduce 0.17%,92.92,115.81
First Eagle Investment Management , 11 May 2023 ,XOM ,Reduce 0.34%,109.66,105.40
First Eagle Investment Management , 11 May 2023 ,SLB ,Add 0.01%,49.10,57.53
First Eagle Investment Management , 11 May 2023 ,CMCSA ,Add 0.04%,37.92,45.12
First Eagle Investment Management , 11 May 2023 ,META ,Reduce 0.45%,211.94,314.51
First Eagle Investment Management , 11 May 2023 ,IMO ,Reduce 0.14%,50.85,52.22
First Eagle Investment Management , 11 May 2023 ,HCA ,Reduce 0.60%,263.68,269.16
First Eagle Investment Management , 11 May 2023 ,WTW ,Add 0.12%,232.38,213.16
First Eagle Investment Management , 11 May 2023 ,FMX ,Reduce 0.01%,95.19,109.91
First Eagle Investment Management , 11 May 2023 ,CHRW ,Reduce 8.98%,99.37,97.37
First Eagle Investment Management , 11 May 2023 ,WPM ,Add 0.33%,48.16,42.24
First Eagle Investment Management , 11 May 2023 ,NEM ,Add 0.18%,49.02,40.68
First Eagle Investment Management , 11 May 2023 ,PM ,Add 0.31%,97.25,98.01
First Eagle Investment Management , 11 May 2023 ,ABEV ,Add 8.86%,2.82,3.10
First Eagle Investment Management , 11 May 2023 ,TSM ,Add 0.13%,93.02,95.81
First Eagle Investment Management , 11 May 2023 ,CL ,Add 0.56%,75.15,77.52
First Eagle Investment Management , 11 May 2023 ,ELV ,Add 0.29%,459.81,471.28
First Eagle Investment Management , 11 May 2023 ,GOLD ,Add 0.11%,18.57,16.53
First Eagle Investment Management , 11 May 2023 ,BK ,Reduce 1.97%,45.44,45.26
First Eagle Investment Management , 11 May 2023 ,ADI ,Add 0.07%,197.22,192.44
First Eagle Investment Management , 11 May 2023 ,GOOG ,Add 13.22%,104.00,128.72
First Eagle Investment Management , 11 May 2023 ,NOV ,Add 0.07%,18.51,20.07
First Eagle Investment Management , 11 May 2023 ,TXN ,Reduce 0.06%,186.01,172.52
First Eagle Investment Management , 11 May 2023 ,MSFT ,Add 0.03%,289.27,327.89
First Eagle Investment Management , 11 May 2023 ,NTR ,Add 0.01%,73.85,67.36
First Eagle Investment Management , 11 May 2023 ,UHS ,Reduce 0.18%,127.10,136.61
First Eagle Investment Management , 11 May 2023 ,GLD ,Reduce 0.56%,182.72,179.63
First Eagle Investment Management , 11 May 2023 ,IPGP ,Add 0.09%,123.31,111.70
First Eagle Investment Management , 11 May 2023 ,EQR ,Add 15.95%,60.00,65.80
First Eagle Investment Management , 11 May 2023 ,CMI ,Add 0.06%,238.88,262.24
First Eagle Investment Management , 11 May 2023 ,RGLD ,Reduce 0.59%,129.71,113.13
First Eagle Investment Management , 11 May 2023 ,BRK.A ,Reduce 6.03%,465599.79,532351.22
First Eagle Investment Management , 11 May 2023 ,AXP ,Reduce 6.05%,164.95,166.82
First Eagle Investment Management , 11 May 2023 ,MDT ,Add 153.88%,80.62,85.56
First Eagle Investment Management , 11 May 2023 ,WY ,Add 0.12%,30.13,33.21
First Eagle Investment Management , 11 May 2023 ,BDX ,Add 0.08%,247.54,276.79
First Eagle Investment Management , 11 May 2023 ,ROST ,Reduce 4.13%,106.13,111.83
First Eagle Investment Management , 11 May 2023 ,CRM ,Add 0.09%,199.78,220.54
First Eagle Investment Management , 11 May 2023 ,XRAY ,Add 0.11%,39.28,40.67
First Eagle Investment Management , 11 May 2023 ,FLS ,Add 0.10%,34.00,38.91
First Eagle Investment Management , 11 May 2023 ,GOOGL ,Add 0.16%,103.73,128.41
First Eagle Investment Management , 11 May 2023 ,USB ,Reduce 7.40%,36.05,38.48
First Eagle Investment Management , 11 May 2023 ,AEM ,Add 4.21%,50.98,48.64
First Eagle Investment Management , 11 May 2023 ,FNV ,Add 0.09%,145.85,138.36
First Eagle Investment Management , 11 May 2023 ,EXPD ,Reduce 0.02%,110.12,124.53
First Eagle Investment Management , 11 May 2023 ,WMT ,Add 0.38%,147.45,159.09
First Eagle Investment Management , 11 May 2023 ,BRO ,Add 0.17%,57.42,70.74
First Eagle Investment Management , 11 May 2023 ,KHC ,Reduce 0.35%,38.67,36.34
First Eagle Investment Management , 11 May 2023 ,UGI ,Reduce 14.96%,34.76,26.72
First Eagle Investment Management , 11 May 2023 ,CCU ,Add 0.10%,15.63,16.23
First Eagle Investment Management , 11 May 2023 ,DE ,Add 0.09%,412.88,430.89
First Eagle Investment Management , 11 May 2023 ,BXP ,Reduce 2.30%,54.12,67.15
First Eagle Investment Management , 11 May 2023 ,SCHW ,Reduce 11.26%,52.38,65.52
First Eagle Investment Management , 11 May 2023 ,DEI ,Add 11.70%,12.33,14.26
First Eagle Investment Management , 11 May 2023 ,PPG ,Add 0.14%,133.58,141.82
First Eagle Investment Management , 11 May 2023 ,FNF ,Add 160.60%,34.93,39.12
First Eagle Investment Management , 11 May 2023 ,UNP ,Reduce 0.10%,201.26,230.53
First Eagle Investment Management , 11 May 2023 ,AGI ,Reduce 8.09%,12.21,11.61
First Eagle Investment Management , 11 May 2023 ,NG ,Reduce 1.11%,6.22,4.31
First Eagle Investment Management , 11 May 2023 ,BTG ,Reduce 21.05%,3.95,3.31
First Eagle Investment Management , 11 May 2023 ,WRB ,Reduce 53.62%,62.26,62.66
First Eagle Investment Management , 11 May 2023 ,AU ,Add 24.07%,24.19,19.52
First Eagle Investment Management , 11 May 2023 ,MAG ,Add 11.73%,12.62,11.10
First Eagle Investment Management , 11 May 2023 ,MMP ,Add 2.33%,54.26,65.04
First Eagle Investment Management , 11 May 2023 ,EPD ,Add 4.23%,25.90,26.57
First Eagle Investment Management , 11 May 2023 ,KOF ,Reduce 7.64%,80.47,82.37
First Eagle Investment Management , 11 May 2023 ,ORLA ,Add 0.74%,4.74,4.43
First Eagle Investment Management , 11 May 2023 ,DHI ,Reduce 83.03%,97.69,125.63
First Eagle Investment Management , 11 May 2023 ,KGC ,Add 0.67%,4.71,4.58
First Eagle Investment Management , 11 May 2023 ,RPM ,Add 0.10%,87.24,103.59
First Eagle Investment Management , 11 May 2023 ,TEL ,Reduce 2.09%,131.15,141.62
First Eagle Investment Management , 11 May 2023 ,UNH ,Reduce 2.08%,472.59,505.32
First Eagle Investment Management , 11 May 2023 ,AJRD, ,56.17,57.99
First Eagle Investment Management , 11 May 2023 ,CCAP ,Buy ,13.62,16.78
First Eagle Investment Management , 11 May 2023 ,HD ,Add 2.62%,295.12,328.51
First Eagle Investment Management , 11 May 2023 ,PEP ,Reduce 2.09%,182.30,188.45
First Eagle Investment Management , 11 May 2023 ,UL ,Add 20.42%,51.93,52.97
First Eagle Investment Management , 11 May 2023 ,BTI ,Add 13.30%,35.12,33.01
First Eagle Investment Management , 11 May 2023 ,COHR ,Add 55.88%,38.08,46.14
First Eagle Investment Management , 11 May 2023 ,IDA ,Add 10.29%,108.33,101.84
First Eagle Investment Management , 11 May 2023 ,SHEL ,Add 14.29%,57.54,59.92
First Eagle Investment Management , 11 May 2023 ,SNY ,Add 24.29%,54.42,51.52
First Eagle Investment Management , 11 May 2023 ,TRP ,Buy ,38.90,36.05
First Eagle Investment Management , 11 May 2023 ,AEIS ,Add 43.85%,98.00,123.25
First Eagle Investment Management , 11 May 2023 ,AHH ,Add 22.44%,11.81,11.91
First Eagle Investment Management , 11 May 2023 ,AIR ,Add 52.68%,54.55,58.96
First Eagle Investment Management , 11 May 2023 ,AL ,Add 29.86%,39.37,41.78
First Eagle Investment Management , 11 May 2023 ,ALGT ,Reduce 10.42%,91.98,125.48
First Eagle Investment Management , 11 May 2023 ,AMED ,Add 71.93%,73.55,92.07
First Eagle Investment Management , 11 May 2023 ,AMRC ,Add 151.45%,49.22,51.33
First Eagle Investment Management , 11 May 2023 ,AOSL ,Add 69.36%,26.95,32.37
First Eagle Investment Management , 11 May 2023 ,AVNW ,Add 4.32%,34.46,30.65
First Eagle Investment Management , 11 May 2023 ,B ,Add 90.05%,40.28,39.31
First Eagle Investment Management , 11 May 2023 ,BDC ,Add 73.50%,86.77,93.98
First Eagle Investment Management , 11 May 2023 ,BZH ,Add 52.00%,15.88,33.78
First Eagle Investment Management , 11 May 2023 ,CCS ,Reduce 3.44%,63.92,76.66
First Eagle Investment Management , 11 May 2023 ,CHEF ,Add 115.47%,34.05,31.55
First Eagle Investment Management , 11 May 2023 ,CHUY ,Reduce 3.04%,35.85,40.57
First Eagle Investment Management , 11 May 2023 ,CIR ,Add 2.70%,31.12,55.95
First Eagle Investment Management , 11 May 2023 ,CMCO ,Add 12.11%,37.16,39.41
First Eagle Investment Management , 11 May 2023 ,CPE ,Add 63.04%,33.44,35.88
First Eagle Investment Management , 11 May 2023 ,CRS ,Add 44.42%,44.76,58.53
First Eagle Investment Management , 11 May 2023 ,CYH ,Add 19.58%,4.90,4.16
First Eagle Investment Management , 11 May 2023 ,DCO ,Add 29.14%,54.71,48.25
First Eagle Investment Management , 11 May 2023 ,DENN ,Add 28.04%,11.16,10.48
First Eagle Investment Management , 11 May 2023 ,DOC ,Add 21.39%,14.93,14.44
First Eagle Investment Management , 11 May 2023 ,EVA ,Add 84.87%,28.88,12.93
First Eagle Investment Management , 11 May 2023 ,EVBG ,Add 35.94%,34.67,29.07
First Eagle Investment Management , 11 May 2023 ,FORM ,Reduce 7.57%,31.85,35.97
First Eagle Investment Management , 11 May 2023 ,FTAI ,Add 34.29%,27.96,32.64
First Eagle Investment Management , 11 May 2023 ,GNRC ,Add 43.20%,108.01,115.93
First Eagle Investment Management , 11 May 2023 ,GT ,Add 38.30%,11.02,15.74
First Eagle Investment Management , 11 May 2023 ,HCCI ,Reduce 5.45%,35.61,46.32
First Eagle Investment Management , 11 May 2023 ,HL ,Add 18.53%,6.33,5.29
First Eagle Investment Management , 11 May 2023 ,HLN ,Add 15.37%,8.14,8.34
First Eagle Investment Management , 11 May 2023 ,HRI ,Add 53.39%,113.91,132.49
First Eagle Investment Management , 11 May 2023 ,ICHR ,Add 21.84%,32.74,36.17
First Eagle Investment Management , 11 May 2023 ,INTT ,Reduce 16.41%,20.74,20.36
First Eagle Investment Management , 11 May 2023 ,JBLU ,Add 29.58%,7.28,6.90
First Eagle Investment Management , 11 May 2023 ,LAD ,Add 42.81%,228.94,303.32
First Eagle Investment Management , 11 May 2023 ,LGIH ,Add 1.55%,114.03,139.50
First Eagle Investment Management , 11 May 2023 ,LPX ,Add 77.92%,54.21,67.36
First Eagle Investment Management , 11 May 2023 ,LTHM ,Add 59.79%,21.72,23.56
First Eagle Investment Management , 11 May 2023 ,LYG ,Add 22.87%,2.32,2.17
First Eagle Investment Management , 11 May 2023 ,MKSI ,Add 14.58%,88.62,102.57
First Eagle Investment Management , 11 May 2023 ,ONTO ,Add 10.11%,87.88,119.58
First Eagle Investment Management , 11 May 2023 ,ORI ,Add 29.00%,24.97,27.73
First Eagle Investment Management , 11 May 2023 ,PCRX ,Add 112.53%,40.81,36.64
First Eagle Investment Management , 11 May 2023 ,PDCO ,Add 48.49%,26.77,33.09
First Eagle Investment Management , 11 May 2023 ,QDEL ,Add 203.70%,89.09,83.43
First Eagle Investment Management , 11 May 2023 ,SPR ,Add 667.55%,34.53,22.75
First Eagle Investment Management , 11 May 2023 ,STC ,Add 64.62%,40.35,47.32
First Eagle Investment Management , 11 May 2023 ,THC ,Add 6.27%,59.42,74.17
First Eagle Investment Management , 11 May 2023 ,TOL ,Add 56.49%,60.03,79.85
First Eagle Investment Management , 11 May 2023 ,UCTT ,Add 18.06%,33.16,35.95
First Eagle Investment Management , 11 May 2023 ,UFI ,Add 52.73%,8.17,7.75
First Eagle Investment Management , 11 May 2023 ,VECO ,Add 27.06%,21.13,28.49
First Eagle Investment Management , 11 May 2023 ,WMB ,Add 7.05%,29.86,33.71
First Eagle Investment Management , 11 May 2023 ,ACA ,Add 31.65%,63.10,76.16
First Eagle Investment Management , 11 May 2023 ,ACHC ,Add 64.32%,72.25,78.71
First Eagle Investment Management , 11 May 2023 ,ACLS ,Reduce 57.39%,133.26,189.13
First Eagle Investment Management , 11 May 2023 ,ADTN ,Add 132.06%,15.86,9.40
First Eagle Investment Management , 11 May 2023 ,ALEX ,Add 22.94%,18.91,19.28
First Eagle Investment Management , 11 May 2023 ,ALK ,Add 13.62%,41.96,47.96
