ticker,total_activities,managers_holding,total_buy_impact,total_sell_impact,net_activity_score,avg_portfolio_impact,days_tracked,recent_activity_count,recent_net_activity,performance_category,period_start,period_end,top_3_managers
TMDX,2,1,0.0,0.0,0.0,2.175,0,2,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
BMY.R,2,1,0.0,0.0,0.0,1.385,0,2,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
SPH,3,1,0.0,0.0,0.0,0.9,0,3,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
SCU-OLD,1,1,0.0,0.0,0.0,1.21,0,1,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
OZM,2,1,0.0,0.0,0.0,2.2199999999999998,0,2,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
BNED,4,1,0.0,0.0,0.0,2.05,0,4,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
ENT,3,1,0.0,0.0,0.0,1.7533333333333332,0,3,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
PACD,1,1,0.0,0.0,0.0,4.09,0,1,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
AET,16,2,0.0,0.0,0.0,3.120625,0,16,0.0,Neutral,2025-07-07,2025-07-07,Hillman Value Fund; Abrams Capital Management
QCP,3,1,0.0,0.0,0.0,2.6366666666666667,0,3,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
VEON,6,1,0.0,0.0,0.0,1.2850000000000001,0,6,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
MGI-OLD,3,1,0.0,0.0,0.0,1.5433333333333332,0,3,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
OPB,5,1,0.0,0.0,0.0,1.746,0,5,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
INXN,3,1,0.0,0.0,0.0,2.4499999999999997,0,3,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
CNL,3,1,0.0,0.0,0.0,4.876666666666667,0,3,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
CST,6,1,0.0,0.0,0.0,3.098333333333333,0,6,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
RYAM,2,1,0.0,0.0,0.0,3.84,0,2,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
GTIV,2,1,0.0,0.0,0.0,1.04,0,2,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
WAIR,5,1,0.0,0.0,0.0,3.9939999999999998,0,5,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
GCVRZ,1,1,0.0,0.0,0.0,0.52,0,1,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
EGL,1,1,0.0,0.0,0.0,6.39,0,1,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
MANT-OLD,3,1,0.0,0.0,0.0,2.1133333333333333,0,3,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
AIZ,2,1,0.0,0.0,0.0,5.5,0,2,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
NXY,1,1,0.0,0.0,0.0,17.64,0,1,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
CWH-OLD,1,1,0.0,0.0,0.0,3.07,0,1,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
SLGN,1,1,0.0,0.0,0.0,2.88,0,1,0.0,Neutral,2025-07-07,2025-07-07,Abrams Capital Management
KLAC,4,2,0.0,0.0,0.0,1.0025,0,4,0.0,Neutral,2025-07-07,2025-07-07,Jensen Investment Management; Egerton Capital
BALL,2,1,0.0,0.0,0.0,1.24,0,2,0.0,Neutral,2025-07-07,2025-07-07,Jensen Investment Management
GIS,6,3,0.0,0.0,0.0,1.8916666666666668,0,6,0.0,Neutral,2025-07-07,2025-07-07,Hillman Value Fund; Jensen Investment Management; Mairs & Power Growth Fund
TNET,2,1,0.0,0.0,0.0,0.98,0,2,0.0,Neutral,2025-07-07,2025-07-07,Cantillon Capital Management
TW,1,1,0.0,0.0,0.0,0.59,0,1,0.0,Neutral,2025-07-07,2025-07-07,Cantillon Capital Management
CTXS-OLD,2,1,0.0,0.0,0.0,2.285,0,2,0.0,Neutral,2025-07-07,2025-07-07,Cantillon Capital Management
ENTG,3,3,0.0,0.0,0.0,0.6699999999999999,0,3,0.0,Neutral,2025-07-07,2025-07-07,Cantillon Capital Management; Mairs & Power Growth Fund; Torray Funds
AMGN,8,4,0.0,0.0,0.0,1.95875,0,8,0.0,Neutral,2025-07-07,2025-07-07,Hillman Value Fund; Torray Funds; Matrix Asset Advisors
HON,6,2,0.0,0.0,0.0,0.9133333333333334,0,6,0.0,Neutral,2025-07-07,2025-07-07,Mairs & Power Growth Fund; Torray Funds
ETN,7,2,0.0,0.0,0.0,1.31,0,7,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore; Torray Funds
VRTX,4,3,0.0,0.0,0.0,0.8374999999999999,0,4,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund; Torray Funds; Egerton Capital
COO-OLD,1,1,0.0,0.0,0.0,0.72,0,1,0.0,Neutral,2025-07-07,2025-07-07,Torray Funds
PEG,3,1,0.0,0.0,0.0,1.2766666666666666,0,3,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore
INCY,4,2,0.0,0.0,0.0,0.9600000000000001,0,4,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore; Dodge & Cox
FLEX,10,1,0.0,0.0,0.0,1.3050000000000002,0,10,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore
TTE,14,2,0.0,0.0,0.0,1.3699999999999999,0,14,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund; Sound Shore
KR,1,1,0.0,0.0,0.0,2.56,0,1,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore
RHHBY,7,3,0.0,0.0,0.0,0.9857142857142857,0,7,0.0,Neutral,2025-07-07,2025-07-07,Mairs & Power Growth Fund; Dodge & Cox; Sound Shore
SIVBQ-OLD,9,1,0.0,0.0,0.0,1.3566666666666665,0,9,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore
IP,11,2,0.0,0.0,0.0,2.0118181818181817,0,11,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore; Greenhaven Associates
HSIC,9,3,0.0,0.0,0.0,1.163333333333333,0,9,0.0,Neutral,2025-07-07,2025-07-07,Olstein Capital Management; Sound Shore; Tweedy Browne Value Fund
WAB,14,3,0.0,0.0,0.0,1.27,0,14,0.0,Neutral,2025-07-07,2025-07-07,Hancock Classic Value; FPA Crescent Fund; Sound Shore
ALXN,2,1,0.0,0.0,0.0,2.505,0,2,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore
EXC,4,1,0.0,0.0,0.0,0.92,0,4,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore
FLR,3,1,0.0,0.0,0.0,1.0833333333333333,0,3,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore
VOD,2,1,0.0,0.0,0.0,1.2550000000000001,0,2,0.0,Neutral,2025-07-07,2025-07-07,Sound Shore
ERJ,2,1,0.0,0.0,0.0,1.4300000000000002,0,2,0.0,Neutral,2025-07-07,2025-07-07,Egerton Capital
BXMT,1,1,0.0,0.0,0.0,0.56,0,1,0.0,Neutral,2025-07-07,2025-07-07,Egerton Capital
TS,1,1,0.0,0.0,0.0,1.78,0,1,0.0,Neutral,2025-07-07,2025-07-07,Egerton Capital
GDDY,1,1,0.0,0.0,0.0,0.64,0,1,0.0,Neutral,2025-07-07,2025-07-07,Egerton Capital
SMG,4,2,0.0,0.0,0.0,0.7949999999999999,0,4,0.0,Neutral,2025-07-07,2025-07-07,Markel Group; Olstein Capital Management
RS,3,2,0.0,0.0,0.0,1.1833333333333333,0,3,0.0,Neutral,2025-07-07,2025-07-07,FPA Queens Road Small Cap Value Fund; Yacktman Asset Management
MSM,5,2,0.0,0.0,0.0,1.564,0,5,0.0,Neutral,2025-07-07,2025-07-07,FPA Queens Road Small Cap Value Fund; Yacktman Asset Management
EMBC,1,1,0.0,0.0,0.0,0.61,0,1,0.0,Neutral,2025-07-07,2025-07-07,Yacktman Asset Management
IEX,3,1,0.0,0.0,0.0,1.4100000000000001,0,3,0.0,Neutral,2025-07-07,2025-07-07,Weitz Large Cap Equity Fund
VLTO,3,1,0.0,0.0,0.0,1.7166666666666668,0,3,0.0,Neutral,2025-07-07,2025-07-07,Weitz Large Cap Equity Fund
MCHP,3,2,0.0,0.0,0.0,1.53,0,3,0.0,Neutral,2025-07-07,2025-07-07,Dodge & Cox; Weitz Large Cap Equity Fund
CTRX,5,1,0.0,0.0,0.0,1.262,0,5,0.0,Neutral,2025-07-07,2025-07-07,Weitz Large Cap Equity Fund
RWT,4,1,0.0,0.0,0.0,1.1600000000000001,0,4,0.0,Neutral,2025-07-07,2025-07-07,Weitz Large Cap Equity Fund
OCR,4,1,0.0,0.0,0.0,1.9825,0,4,0.0,Neutral,2025-07-07,2025-07-07,Weitz Large Cap Equity Fund
TDS.S,5,1,0.0,0.0,0.0,0.9339999999999999,0,5,0.0,Neutral,2025-07-07,2025-07-07,Weitz Large Cap Equity Fund
MAVF,1,1,0.0,0.0,0.0,4.5,0,1,0.0,Neutral,2025-07-07,2025-07-07,Matrix Asset Advisors
GILD,5,2,0.0,0.0,0.0,1.356,0,5,0.0,Neutral,2025-07-07,2025-07-07,Matrix Asset Advisors; Dodge & Cox
NEE,1,1,0.0,0.0,0.0,1.28,0,1,0.0,Neutral,2025-07-07,2025-07-07,Matrix Asset Advisors
TFC,7,3,0.0,0.0,0.0,0.9757142857142859,0,7,0.0,Neutral,2025-07-07,2025-07-07,Matrix Asset Advisors; Tweedy Browne Value Fund; Dodge & Cox
KMB,1,1,0.0,0.0,0.0,1.54,0,1,0.0,Neutral,2025-07-07,2025-07-07,Matrix Asset Advisors
7988.T,1,1,0.0,0.0,0.0,0.5,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
CCC.L,2,1,0.0,0.0,0.0,0.565,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
PUKPF,1,1,0.0,0.0,0.0,1.9,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
TYNPF,1,1,0.0,0.0,0.0,1.08,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
086790.KS,1,1,0.0,0.0,0.0,0.99,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
ARKAY,1,1,0.0,0.0,0.0,0.95,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
SAFRY,5,2,0.0,0.0,0.0,1.518,0,5,0.0,Neutral,2025-07-07,2025-07-07,FPA Crescent Fund; Tweedy Browne Value Fund
RNMBF,3,1,0.0,0.0,0.0,1.31,0,3,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
FUJHF,2,1,0.0,0.0,0.0,0.56,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
AN3.F,1,1,0.0,0.0,0.0,0.75,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
2531.T,1,1,0.0,0.0,0.0,0.53,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
SZCRF,4,1,0.0,0.0,0.0,0.9375,0,4,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
KBCSF,2,1,0.0,0.0,0.0,0.63,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
NOEJ.DE,4,1,0.0,0.0,0.0,0.6649999999999999,0,4,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
SOHVY,1,1,0.0,0.0,0.0,0.5,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
CVSGF,1,1,0.0,0.0,0.0,1.24,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
SPSAF,1,1,0.0,0.0,0.0,0.61,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
HIZOF,1,1,0.0,0.0,0.0,0.57,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
KOTMY,1,1,0.0,0.0,0.0,0.52,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
NWLI,4,1,0.0,0.0,0.0,2.065,0,4,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
6268.T,2,1,0.0,0.0,0.0,0.545,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
RHHVF,11,1,0.0,0.0,0.0,0.8945454545454545,0,11,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
SSNLF,2,1,0.0,0.0,0.0,0.535,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
000858.SZ,1,1,0.0,0.0,0.0,0.9,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
BAESF,3,1,0.0,0.0,0.0,0.9733333333333333,0,3,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
ALV,1,1,0.0,0.0,0.0,0.65,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
FSNUF,4,1,0.0,0.0,0.0,1.875,0,4,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
SKFRY,2,1,0.0,0.0,0.0,1.1,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
KRNNF,5,1,0.0,0.0,0.0,0.6220000000000001,0,5,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
TLPFF,3,1,0.0,0.0,0.0,1.7533333333333332,0,3,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
BNTGY,1,1,0.0,0.0,0.0,0.89,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
TBABF,2,1,0.0,0.0,0.0,1.1,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
KURRY,2,1,0.0,0.0,0.0,0.63,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
BZZUY,1,1,0.0,0.0,0.0,0.96,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
ZFSVF,7,1,0.0,0.0,0.0,1.0400000000000003,0,7,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
BYNN.F,6,1,0.0,0.0,0.0,0.9649999999999999,0,6,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
DNTUY,1,1,0.0,0.0,0.0,0.5,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
HENKY,6,1,0.0,0.0,0.0,1.1366666666666667,0,6,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
TCEHY,2,1,0.0,0.0,0.0,1.0750000000000002,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
IBA-OLD,1,1,0.0,0.0,0.0,0.73,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
DHLGY,2,1,0.0,0.0,0.0,0.875,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
HUSQF,1,1,0.0,0.0,0.0,0.93,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
BFFAF,2,1,0.0,0.0,0.0,1.065,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
ALPMY,3,1,0.0,0.0,0.0,0.61,0,3,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
IONS,1,1,0.0,0.0,0.0,1.45,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
KEMIRA.HE,1,1,0.0,0.0,0.0,0.54,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
UOVEY,2,1,0.0,0.0,0.0,1.28,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
BOIVF,2,1,0.0,0.0,0.0,1.0,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
CNPAF,4,1,0.0,0.0,0.0,1.38,0,4,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
UNPSF,1,1,0.0,0.0,0.0,0.55,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
SCBFF,9,1,0.0,0.0,0.0,1.0266666666666666,0,9,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
MHSDF,2,1,0.0,0.0,0.0,0.525,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
3319.HK,1,1,0.0,0.0,0.0,1.05,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
MURGF,7,1,0.0,0.0,0.0,1.2014285714285715,0,7,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
ZEOOF,2,1,0.0,0.0,0.0,0.6799999999999999,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
YAMHF,2,1,0.0,0.0,0.0,0.595,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
HNLGF,2,1,0.0,0.0,0.0,0.5449999999999999,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
JDSHF,2,1,0.0,0.0,0.0,0.575,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
UNLYF,3,2,0.0,0.0,0.0,1.6933333333333334,0,3,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund; FPA Crescent Fund
ANFGF,4,1,0.0,0.0,0.0,0.9325,0,4,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
KOF,1,1,0.0,0.0,0.0,1.15,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
BCKIF,1,1,0.0,0.0,0.0,0.84,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
HKHHF,8,2,0.0,0.0,0.0,0.9825,0,8,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund; FPA Crescent Fund
SINA,2,1,0.0,0.0,0.0,0.93,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
AXELF,3,1,0.0,0.0,0.0,1.6000000000000003,0,3,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
HYMLF,4,1,0.0,0.0,0.0,1.065,0,4,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
HMC,5,2,0.0,0.0,0.0,0.7459999999999999,0,5,0.0,Neutral,2025-07-07,2025-07-07,Dodge & Cox; Tweedy Browne Value Fund
WPP,5,2,0.0,0.0,0.0,1.3279999999999998,0,5,0.0,Neutral,2025-07-07,2025-07-07,FPA Crescent Fund; Tweedy Browne Value Fund
TKTT.PA,1,1,0.0,0.0,0.0,0.82,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
INCH.L,1,1,0.0,0.0,0.0,0.56,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
KIMTF,3,1,0.0,0.0,0.0,0.9966666666666667,0,3,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
003550.KS,2,2,0.0,0.0,0.0,1.005,0,2,0.0,Neutral,2025-07-07,2025-07-07,FPA Crescent Fund; Tweedy Browne Value Fund
HSBC,2,1,0.0,0.0,0.0,1.905,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
UNF,6,2,0.0,0.0,0.0,1.5233333333333334,0,6,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund; FPA Queens Road Small Cap Value Fund
BXLT,3,2,0.0,0.0,0.0,1.1566666666666667,0,3,0.0,Neutral,2025-07-07,2025-07-07,Hancock Classic Value; Tweedy Browne Value Fund
ANAT-OLD,6,2,0.0,0.0,0.0,1.18,0,6,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund; FPA Queens Road Small Cap Value Fund
MDIEF,6,1,0.0,0.0,0.0,0.8916666666666669,0,6,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
AKZOY,2,1,0.0,0.0,0.0,1.075,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
BTI,2,1,0.0,0.0,0.0,1.645,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
BSBR,4,1,0.0,0.0,0.0,1.09,0,4,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
PEGFF,1,1,0.0,0.0,0.0,1.13,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
CAJ,2,1,0.0,0.0,0.0,0.86,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
EMBVF,2,1,0.0,0.0,0.0,0.58,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
SKM,3,1,0.0,0.0,0.0,1.3133333333333332,0,3,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
TRH,5,1,0.0,0.0,0.0,1.184,0,5,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
FII-OLD,7,2,0.0,0.0,0.0,1.197142857142857,0,7,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund; FPA Queens Road Small Cap Value Fund
GETVF,4,1,0.0,0.0,0.0,1.0775000000000001,0,4,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
BATS,2,1,0.0,0.0,0.0,1.68,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
AVTR-OLD,6,1,0.0,0.0,0.0,0.8249999999999998,0,6,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
KOOQF,4,1,0.0,0.0,0.0,0.9075,0,4,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
DMTGF,2,1,0.0,0.0,0.0,0.575,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
GL,2,1,0.0,0.0,0.0,1.275,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
SWCEY,3,1,0.0,0.0,0.0,1.7700000000000002,0,3,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
LLDTF,2,1,0.0,0.0,0.0,0.9600000000000001,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
CNW,2,1,0.0,0.0,0.0,1.1800000000000002,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
TNMRF,1,1,0.0,0.0,0.0,0.58,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
BCLYF,2,1,0.0,0.0,0.0,1.065,0,2,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
EDS,1,1,0.0,0.0,0.0,0.68,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
ABN,1,1,0.0,0.0,0.0,4.22,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
GFR,1,1,0.0,0.0,0.0,1.87,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
BPOP,1,1,0.0,0.0,0.0,0.95,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
BOL,1,1,0.0,0.0,0.0,0.79,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
MDEPF,1,1,0.0,0.0,0.0,0.55,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
TRB-OLD,1,1,0.0,0.0,0.0,1.18,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
CTE,1,1,0.0,0.0,0.0,0.8,0,1,0.0,Neutral,2025-07-07,2025-07-07,Tweedy Browne Value Fund
WEC,2,1,0.0,0.0,0.0,1.045,0,2,0.0,Neutral,2025-07-07,2025-07-07,Mairs & Power Growth Fund
LNT,2,1,0.0,0.0,0.0,1.29,0,2,0.0,Neutral,2025-07-07,2025-07-07,Mairs & Power Growth Fund
COR-OLD,2,1,0.0,0.0,0.0,1.28,0,2,0.0,Neutral,2025-07-07,2025-07-07,Mairs & Power Growth Fund
PFG,1,1,0.0,0.0,0.0,0.95,0,1,0.0,Neutral,2025-07-07,2025-07-07,Mairs & Power Growth Fund
JAMF,1,1,0.0,0.0,0.0,0.67,0,1,0.0,Neutral,2025-07-07,2025-07-07,Mairs & Power Growth Fund
DCI,3,1,0.0,0.0,0.0,63.45666666666667,0,3,0.0,Neutral,2025-07-07,2025-07-07,Mairs & Power Growth Fund
HRL,3,1,0.0,0.0,0.0,0.87,0,3,0.0,Neutral,2025-07-07,2025-07-07,Mairs & Power Growth Fund
BMI,1,1,0.0,0.0,0.0,0.53,0,1,0.0,Neutral,2025-07-07,2025-07-07,Mairs & Power Growth Fund
BMS,2,1,0.0,0.0,0.0,1.1099999999999999,0,2,0.0,Neutral,2025-07-07,2025-07-07,Mairs & Power Growth Fund
GGG,5,2,0.0,0.0,0.0,1.0539999999999998,0,5,0.0,Neutral,2025-07-07,2025-07-07,FPA Queens Road Small Cap Value Fund; Mairs & Power Growth Fund
VAL-OLD,1,1,0.0,0.0,0.0,1.38,0,1,0.0,Neutral,2025-07-07,2025-07-07,Mairs & Power Growth Fund
CRBG,1,1,0.0,0.0,0.0,2.0,0,1,0.0,Neutral,2025-07-07,2025-07-07,Hancock Classic Value
DOX,7,1,0.0,0.0,0.0,1.2885714285714285,0,7,0.0,Neutral,2025-07-07,2025-07-07,Hancock Classic Value
FMS,7,1,0.0,0.0,0.0,1.2899999999999998,0,7,0.0,Neutral,2025-07-07,2025-07-07,Hancock Classic Value
EIX,15,1,0.0,0.0,0.0,1.2886666666666668,0,15,0.0,Neutral,2025-07-07,2025-07-07,Hancock Classic Value
TXT,5,1,0.0,0.0,0.0,0.986,0,5,0.0,Neutral,2025-07-07,2025-07-07,Hancock Classic Value
DOV,5,1,0.0,0.0,0.0,1.104,0,5,0.0,Neutral,2025-07-07,2025-07-07,Hancock Classic Value
MFGP-OLD,1,1,0.0,0.0,0.0,0.97,0,1,0.0,Neutral,2025-07-07,2025-07-07,Hancock Classic Value
D,1,1,0.0,0.0,0.0,0.62,0,1,0.0,Neutral,2025-07-07,2025-07-07,Dodge & Cox
HLNCF,1,1,0.0,0.0,0.0,0.59,0,1,0.0,Neutral,2025-07-07,2025-07-07,Dodge & Cox
PDRDY,1,1,0.0,0.0,0.0,0.93,0,1,0.0,Neutral,2025-07-07,2025-07-07,FPA Crescent Fund
271560.KS,1,1,0.0,0.0,0.0,0.56,0,1,0.0,Neutral,2025-07-07,2025-07-07,FPA Crescent Fund
GBLBF,2,1,0.0,0.0,0.0,1.1099999999999999,0,2,0.0,Neutral,2025-07-07,2025-07-07,FPA Crescent Fund
HLBZF,3,1,0.0,0.0,0.0,0.9233333333333333,0,3,0.0,Neutral,2025-07-07,2025-07-07,FPA Crescent Fund
GLNCY,6,1,0.0,0.0,0.0,0.8649999999999999,0,6,0.0,Neutral,2025-07-07,2025-07-07,FPA Crescent Fund
